Table with column headers in rows 3 and 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022 Poverty and Median Household Income Estimates - Counties, States, and National
Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program
Release date:  December 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Age 0-17,,,,,,Age 5-17 in Families,,,,,,Median Household Income,,,Age 0-4,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
12,009,FL,Brevard County,"62,175","54,440","69,910",10.0,8.8,11.2,"14,880","11,037","18,723",13.4,9.9,16.9,"10,505","7,610","13,400",12.5,9.0,16.0,"74,899","72,426","77,372",.,.,.,.,.,.
12,011,FL,Broward County,"257,252","236,641","277,863",13.3,12.2,14.4,"74,305","65,861","82,749",18.9,16.8,21.0,"52,357","46,088","58,626",18.0,15.8,20.2,"70,834","69,024","72,644",.,.,.,.,.,.
12,013,FL,Calhoun County,"2,635","2,039","3,231",22.2,17.2,27.2,807,579,"1,035",30.1,21.6,38.6,579,414,744,28.5,20.4,36.6,"46,766","40,877","52,655",.,.,.,.,.,.
12,015,FL,Charlotte County,"18,138","15,097","21,179",9.1,7.6,10.6,"3,348","2,214","4,482",14.4,9.5,19.3,"2,292","1,474","3,110",12.9,8.3,17.5,"65,040","62,027","68,053",.,.,.,.,.,.
12,017,FL,Citrus County,"26,985","23,533","30,437",16.9,14.7,19.1,"5,981","4,759","7,203",25.9,20.6,31.2,"4,241","3,318","5,164",24.3,19.0,29.6,"52,534","48,736","56,332",.,.,.,.,.,.
12,019,FL,Clay County,"19,677","15,960","23,394",8.8,7.1,10.5,"5,922","4,262","7,582",11.8,8.5,15.1,"4,093","2,840","5,346",10.6,7.4,13.8,"84,364","78,889","89,839",.,.,.,.,.,.
12,021,FL,Collier County,"40,381","35,145","45,617",10.3,9.0,11.6,"10,486","8,430","12,542",16.6,13.3,19.9,"7,430","6,002","8,858",15.8,12.8,18.8,"81,821","78,468","85,174",.,.,.,.,.,.
12,023,FL,Columbia County,"12,901","10,874","14,928",19.0,16.0,22.0,"4,022","3,144","4,900",26.2,20.5,31.9,"2,734","2,045","3,423",23.7,17.7,29.7,"54,060","49,653","58,467",.,.,.,.,.,.
12,027,FL,DeSoto County,"8,087","6,717","9,457",24.8,20.6,29.0,"1,989","1,496","2,482",32.6,24.5,40.7,"1,282",906,"1,658",29.5,20.9,38.1,"47,097","41,972","52,222",.,.,.,.,.,.
12,029,FL,Dixie County,"3,411","2,570","4,252",22.1,16.7,27.5,929,654,"1,204",30.5,21.5,39.5,651,440,862,29.0,19.6,38.4,"40,587","35,757","45,417",.,.,.,.,.,.
12,031,FL,Duval County,"137,467","124,253","150,681",13.9,12.6,15.2,"45,053","38,357","51,749",20.3,17.3,23.3,"29,391","24,087","34,695",18.5,15.2,21.8,"70,203","67,777","72,629",.,.,.,.,.,.
12,033,FL,Escambia County,"50,147","44,041","56,253",16.4,14.4,18.4,"16,452","13,422","19,482",25.0,20.4,29.6,"11,195","8,851","13,539",23.6,18.7,28.5,"61,634","58,852","64,416",.,.,.,.,.,.
12,035,FL,Flagler County,"11,424","9,254","13,594",9.1,7.4,10.8,"3,266","2,446","4,086",16.5,12.4,20.6,"2,025","1,387","2,663",13.2,9.0,17.4,"73,336","67,509","79,163",.,.,.,.,.,.
12,037,FL,Franklin County,"2,050","1,585","2,515",18.1,14.0,22.2,501,352,650,27.3,19.2,35.4,357,250,464,26.0,18.2,33.8,"52,180","47,332","57,028",.,.,.,.,.,.
12,039,FL,Gadsden County,"10,947","9,476","12,418",26.0,22.5,29.5,"3,218","2,463","3,973",34.7,26.5,42.9,"2,243","1,657","2,829",32.5,24.0,41.0,"45,628","40,727","50,529",.,.,.,.,.,.
12,041,FL,Gilchrist County,"2,619","2,003","3,235",14.6,11.2,18.0,782,533,"1,031",20.4,13.9,26.9,573,387,759,20.4,13.8,27.0,"58,178","51,862","64,494",.,.,.,.,.,.
12,043,FL,Glades County,"2,100","1,618","2,582",19.5,15.0,24.0,435,308,562,26.7,18.9,34.5,300,207,393,23.7,16.4,31.0,"50,559","44,227","56,891",.,.,.,.,.,.
12,045,FL,Gulf County,"2,425","1,902","2,948",18.0,14.1,21.9,637,473,801,25.7,19.1,32.3,420,293,547,22.2,15.5,28.9,"55,909","50,345","61,473",.,.,.,.,.,.
12,047,FL,Hamilton County,"2,715","2,029","3,401",23.4,17.5,29.3,927,633,"1,221",35.1,24.0,46.2,669,453,885,35.9,24.3,47.5,"45,484","40,722","50,246",.,.,.,.,.,.
12,049,FL,Hardee County,"5,867","4,857","6,877",24.7,20.5,28.9,"1,894","1,414","2,374",29.9,22.3,37.5,"1,372","1,019","1,725",29.5,21.9,37.1,"48,572","42,634","54,510",.,.,.,.,.,.
12,051,FL,Hendry County,"8,590","6,858","10,322",21.1,16.8,25.4,"2,796","2,018","3,574",27.5,19.8,35.2,"1,965","1,410","2,520",26.3,18.9,33.7,"55,308","50,034","60,582",.,.,.,.,.,.
12,053,FL,Hernando County,"24,654","20,531","28,777",12.1,10.1,14.1,"6,094","4,457","7,731",16.3,11.9,20.7,"4,089","2,813","5,365",14.3,9.8,18.8,"60,582","56,906","64,258",.,.,.,.,.,.
12,055,FL,Highlands County,"16,289","13,256","19,322",15.6,12.7,18.5,"4,148","2,833","5,463",24.2,16.5,31.9,"2,975","2,017","3,933",23.0,15.6,30.4,"51,954","48,581","55,327",.,.,.,.,.,.
12,057,FL,Hillsborough County,"191,075","174,993","207,157",12.9,11.8,14.0,"52,185","44,022","60,348",16.4,13.8,19.0,"35,439","29,258","41,620",15.1,12.5,17.7,"74,091","72,136","76,046",.,.,.,.,.,.
12,059,FL,Holmes County,"3,513","2,629","4,397",19.6,14.7,24.5,"1,093",756,"1,430",28.0,19.4,36.6,786,533,"1,039",27.4,18.6,36.2,"50,118","45,180","55,056",.,.,.,.,.,.
12,061,FL,Indian River County,"19,060","15,951","22,169",11.5,9.6,13.4,"3,975","2,899","5,051",16.5,12.0,21.0,"2,709","1,877","3,541",15.1,10.5,19.7,"69,462","64,498","74,426",.,.,.,.,.,.
12,063,FL,Jackson County,"7,242","5,376","9,108",17.5,13.0,22.0,"2,328","1,610","3,046",26.5,18.3,34.7,"1,588","1,070","2,106",25.0,16.9,33.1,"50,625","45,942","55,308",.,.,.,.,.,.
12,065,FL,Jefferson County,"2,203","1,673","2,733",16.0,12.2,19.8,609,426,792,24.5,17.1,31.9,427,290,564,22.9,15.6,30.2,"56,900","50,379","63,421",.,.,.,.,.,.
12,067,FL,Lafayette County,"1,463","1,162","1,764",21.4,17.0,25.8,425,309,541,28.8,20.9,36.7,285,203,367,25.2,18.0,32.4,"50,775","44,309","57,241",.,.,.,.,.,.
12,069,FL,Lake County,"39,355","32,757","45,953",9.7,8.1,11.3,"10,749","7,784","13,714",14.2,10.3,18.1,"7,485","5,234","9,736",13.2,9.2,17.2,"67,637","64,274","71,000",.,.,.,.,.,.
12,071,FL,Lee County,"89,587","80,867","98,307",11.1,10.0,12.2,"21,777","17,891","25,663",16.0,13.1,18.9,"15,761","12,733","18,789",15.8,12.8,18.8,"71,607","68,305","74,909",.,.,.,.,.,.
12,073,FL,Leon County,"52,424","48,184","56,664",18.7,17.2,20.2,"8,747","6,446","11,048",16.4,12.1,20.7,"6,159","4,380","7,938",15.7,11.2,20.2,"61,560","58,931","64,189",.,.,.,.,.,.
12,075,FL,Levy County,"7,151","5,552","8,750",15.9,12.3,19.5,"2,172","1,546","2,798",25.4,18.1,32.7,"1,504","1,031","1,977",23.5,16.1,30.9,"55,147","50,728","59,566",.,.,.,.,.,.
12,077,FL,Liberty County,"1,332","1,012","1,652",21.9,16.7,27.1,360,248,472,28.4,19.6,37.2,258,176,340,27.8,18.9,36.7,"49,514","43,637","55,391",.,.,.,.,.,.
12,079,FL,Madison County,"3,537","2,736","4,338",21.2,16.4,26.0,"1,036",749,"1,323",32.3,23.4,41.2,729,502,956,31.4,21.6,41.2,"46,141","40,501","51,781",.,.,.,.,.,.
12,081,FL,Manatee County,"42,580","36,568","48,592",10.1,8.7,11.5,"10,004","7,296","12,712",14.0,10.2,17.8,"6,701","4,798","8,604",12.5,9.0,16.0,"72,176","68,084","76,268",.,.,.,.,.,.
12,083,FL,Marion County,"60,464","52,525","68,403",15.6,13.5,17.7,"16,645","12,816","20,474",23.2,17.9,28.5,"11,428","8,549","14,307",21.3,15.9,26.7,"54,517","51,661","57,373",.,.,.,.,.,.
12,085,FL,Martin County,"15,939","13,018","18,860",10.1,8.3,11.9,"3,861","2,892","4,830",15.4,11.5,19.3,"2,651","1,921","3,381",14.1,10.2,18.0,"80,678","75,372","85,984",.,.,.,.,.,.
12,086,FL,Miami-Dade County,"381,423","357,813","405,033",14.5,13.6,15.4,"89,891","78,579","101,203",17.3,15.1,19.5,"61,120","52,461","69,779",16.2,13.9,18.5,"66,952","65,536","68,368",.,.,.,.,.,.
12,087,FL,Monroe County,"10,680","9,035","12,325",13.2,11.2,15.2,"1,795","1,291","2,299",14.4,10.4,18.4,"1,286",930,"1,642",14.2,10.3,18.1,"79,459","75,209","83,709",.,.,.,.,.,.
12,089,FL,Nassau County,"6,603","5,046","8,160",6.8,5.2,8.4,"1,877","1,263","2,491",10.2,6.9,13.5,"1,323",881,"1,765",9.6,6.4,12.8,"90,808","86,933","94,683",.,.,.,.,.,.
12,091,FL,Okaloosa County,"16,979","13,201","20,757",8.0,6.2,9.8,"5,934","4,152","7,716",12.6,8.8,16.4,"4,076","2,790","5,362",12.0,8.2,15.8,"76,663","72,478","80,848",.,.,.,.,.,.
12,093,FL,Okeechobee County,"7,027","5,444","8,610",18.4,14.3,22.5,"2,164","1,515","2,813",25.8,18.1,33.5,"1,478","1,000","1,956",25.1,17.0,33.2,"50,176","45,854","54,498",.,.,.,.,.,.
12,095,FL,Orange County,"178,037","161,188","194,886",12.6,11.4,13.8,"49,216","40,970","57,462",16.3,13.6,19.0,"32,605","26,567","38,643",14.7,12.0,17.4,"72,129","70,278","73,980",.,.,.,.,.,.
12,097,FL,Osceola County,"54,089","46,848","61,330",12.9,11.2,14.6,"18,157","14,567","21,747",18.4,14.8,22.0,"13,079","10,433","15,725",17.6,14.0,21.2,"63,782","60,122","67,442",.,.,.,.,.,.
12,099,FL,Palm Beach County,"165,851","150,945","180,757",11.1,10.1,12.1,"43,300","36,393","50,207",15.7,13.2,18.2,"29,588","24,212","34,964",14.5,11.9,17.1,"76,713","74,434","78,992",.,.,.,.,.,.
12,101,FL,Pasco County,"65,148","57,767","72,529",10.9,9.7,12.1,"16,765","13,498","20,032",14.0,11.3,16.7,"10,411","7,544","13,278",11.5,8.3,14.7,"65,933","63,147","68,719",.,.,.,.,.,.
12,103,FL,Pinellas County,"117,299","106,927","127,671",12.4,11.3,13.5,"22,711","17,650","27,772",15.9,12.4,19.4,"14,524","10,970","18,078",13.6,10.3,16.9,"66,427","64,833","68,021",.,.,.,.,.,.
12,105,FL,Polk County,"120,353","110,446","130,260",15.7,14.4,17.0,"40,670","36,305","45,035",24.2,21.6,26.8,"28,997","25,609","32,385",23.2,20.5,25.9,"61,941","60,162","63,720",.,.,.,.,.,.
12,107,FL,Putnam County,"16,484","13,868","19,100",22.5,18.9,26.1,"5,674","4,516","6,832",37.0,29.4,44.6,"3,795","2,869","4,721",33.5,25.3,41.7,"46,459","43,427","49,491",.,.,.,.,.,.
12,109,FL,St. Johns County,"17,860","14,843","20,877",5.9,4.9,6.9,"3,933","2,830","5,036",6.1,4.4,7.8,"2,672","1,834","3,510",5.3,3.7,6.9,"103,757","99,151","108,363",.,.,.,.,.,.
12,111,FL,St. Lucie County,"47,534","41,713","53,355",13.4,11.8,15.0,"13,058","10,602","15,514",19.1,15.5,22.7,"9,174","7,265","11,083",17.9,14.2,21.6,"64,038","59,178","68,898",.,.,.,.,.,.
12,113,FL,Santa Rosa County,"18,064","14,948","21,180",9.4,7.8,11.0,"4,961","3,732","6,190",11.8,8.9,14.7,"3,397","2,471","4,323",10.6,7.7,13.5,"82,537","77,018","88,056",.,.,.,.,.,.
12,115,FL,Sarasota County,"38,638","33,714","43,562",8.5,7.4,9.6,"7,147","5,169","9,125",11.5,8.3,14.7,"5,115","3,543","6,687",10.8,7.5,14.1,"78,309","75,338","81,280",.,.,.,.,.,.
12,117,FL,Seminole County,"52,808","47,270","58,346",11.1,9.9,12.3,"11,450","8,868","14,032",11.9,9.2,14.6,"8,611","6,675","10,547",11.8,9.1,14.5,"80,296","76,969","83,623",.,.,.,.,.,.
12,119,FL,Sumter County,"12,830","10,477","15,183",9.4,7.7,11.1,"2,773","2,127","3,419",27.5,21.1,33.9,"2,047","1,582","2,512",27.4,21.2,33.6,"77,851","71,389","84,313",.,.,.,.,.,.
12,121,FL,Suwannee County,"8,054","6,343","9,765",18.9,14.9,22.9,"2,674","1,997","3,351",29.0,21.7,36.3,"1,968","1,463","2,473",28.9,21.5,36.3,"51,295","46,611","55,979",.,.,.,.,.,.
12,123,FL,Taylor County,"3,831","2,949","4,713",19.5,15.0,24.0,"1,180",828,"1,532",27.4,19.2,35.6,826,560,"1,092",26.3,17.8,34.8,"48,482","42,770","54,194",.,.,.,.,.,.
12,125,FL,Union County,"2,070","1,541","2,599",18.0,13.4,22.6,636,444,828,18.8,13.1,24.5,457,320,594,17.9,12.5,23.3,"60,749","54,967","66,531",.,.,.,.,.,.
12,127,FL,Volusia County,"66,107","57,640","74,574",11.8,10.3,13.3,"17,064","13,014","21,114",17.4,13.3,21.5,"11,404","8,368","14,440",15.7,11.5,19.9,"64,601","62,394","66,808",.,.,.,.,.,.
12,129,FL,Wakulla County,"3,771","2,876","4,666",11.7,8.9,14.5,"1,107",775,"1,439",15.6,10.9,20.3,763,520,"1,006",14.2,9.7,18.7,"63,482","56,880","70,084",.,.,.,.,.,.
12,131,FL,Walton County,"9,000","7,119","10,881",11.1,8.8,13.4,"2,967","2,285","3,649",17.9,13.8,22.0,"2,068","1,604","2,532",16.9,13.1,20.7,"78,814","70,826","86,802",.,.,.,.,.,.
12,133,FL,Washington County,"4,538","3,624","5,452",19.4,15.5,23.3,"1,357",971,"1,743",27.3,19.5,35.1,949,677,"1,221",25.7,18.3,33.1,"49,233","45,196","53,270",.,.,.,.,.,.
13,000,GA,Georgia,"1,372,488","1,344,567","1,400,409",12.9,12.6,13.2,"426,470","410,329","442,611",17.2,16.5,17.9,"301,323","287,032","315,614",16.3,15.5,17.1,"72,742","72,108","73,376","116,766","109,205","124,327",18.9,17.7,20.1
13,001,GA,Appling County,"3,644","2,877","4,411",20.3,16.0,24.6,"1,286",925,"1,647",29.0,20.9,37.1,923,662,"1,184",27.7,19.9,35.5,"51,217","45,974","56,460",.,.,.,.,.,.
13,003,GA,Atkinson County,"1,717","1,287","2,147",21.1,15.8,26.4,606,414,798,30.2,20.6,39.8,410,273,547,28.3,18.9,37.7,"46,060","40,794","51,326",.,.,.,.,.,.
13,005,GA,Bacon County,"2,485","1,945","3,025",22.9,17.9,27.9,888,644,"1,132",31.6,22.9,40.3,602,432,772,29.1,20.9,37.3,"46,044","40,311","51,777",.,.,.,.,.,.
13,007,GA,Baker County,599,435,763,21.6,15.7,27.5,205,136,274,39.0,25.9,52.1,149,98,200,37.4,24.5,50.3,"50,129","45,221","55,037",.,.,.,.,.,.
13,009,GA,Baldwin County,"9,253","7,704","10,802",24.1,20.1,28.1,"2,284","1,637","2,931",29.3,21.0,37.6,"1,703","1,229","2,177",29.3,21.2,37.4,"49,883","44,843","54,923",.,.,.,.,.,.
13,011,GA,Banks County,"2,328","1,780","2,876",12.1,9.3,14.9,658,448,868,16.3,11.1,21.5,456,301,611,15.4,10.2,20.6,"66,928","59,437","74,419",.,.,.,.,.,.
13,013,GA,Barrow County,"8,282","6,549","10,015",9.3,7.3,11.3,"2,580","1,770","3,390",11.8,8.1,15.5,"1,928","1,319","2,537",11.8,8.1,15.5,"77,583","71,903","83,263",.,.,.,.,.,.
13,015,GA,Bartow County,"11,545","9,089","14,001",10.3,8.1,12.5,"3,431","2,374","4,488",13.4,9.3,17.5,"2,420","1,662","3,178",12.8,8.8,16.8,"80,017","75,121","84,913",.,.,.,.,.,.
13,017,GA,Ben Hill County,"4,489","3,783","5,195",26.8,22.6,31.0,"1,502","1,128","1,876",36.4,27.3,45.5,"1,183",915,"1,451",38.1,29.5,46.7,"41,141","36,728","45,554",.,.,.,.,.,.
13,019,GA,Berrien County,"3,947","3,280","4,614",21.9,18.2,25.6,"1,319","1,038","1,600",31.7,25.0,38.4,940,731,"1,149",30.4,23.6,37.2,"48,725","43,205","54,245",.,.,.,.,.,.
13,021,GA,Bibb County,"34,064","29,058","39,070",22.5,19.2,25.8,"11,574","8,904","14,244",31.2,24.0,38.4,"8,110","6,083","10,137",29.8,22.4,37.2,"48,539","44,500","52,578",.,.,.,.,.,.
13,023,GA,Bleckley County,"1,862","1,375","2,349",16.3,12.0,20.6,626,423,829,25.9,17.5,34.3,464,313,615,25.8,17.4,34.2,"56,070","49,332","62,808",.,.,.,.,.,.
13,025,GA,Brantley County,"2,928","2,176","3,680",16.2,12.0,20.4,989,656,"1,322",24.0,15.9,32.1,700,457,943,22.7,14.8,30.6,"50,370","44,221","56,519",.,.,.,.,.,.
13,027,GA,Brooks County,"4,067","3,253","4,881",25.5,20.4,30.6,"1,184",835,"1,533",35.4,25.0,45.8,881,621,"1,141",35.3,24.9,45.7,"43,353","38,783","47,923",.,.,.,.,.,.
13,029,GA,Bryan County,"3,864","2,955","4,773",8.0,6.1,9.9,"1,326",895,"1,757",9.6,6.5,12.7,945,630,"1,260",9.0,6.0,12.0,"93,057","85,815","100,299",.,.,.,.,.,.
13,031,GA,Bulloch County,"18,278","15,793","20,763",23.8,20.6,27.0,"3,689","2,744","4,634",22.9,17.0,28.8,"2,373","1,673","3,073",20.3,14.3,26.3,"49,471","45,319","53,623",.,.,.,.,.,.
13,033,GA,Burke County,"5,264","4,106","6,422",21.8,17.0,26.6,"1,742","1,205","2,279",29.5,20.4,38.6,"1,156",756,"1,556",25.8,16.8,34.8,"49,431","43,428","55,434",.,.,.,.,.,.
13,035,GA,Butts County,"3,119","2,266","3,972",13.2,9.6,16.8,"1,018",668,"1,368",19.1,12.5,25.7,733,475,991,18.6,12.1,25.1,"62,231","55,114","69,348",.,.,.,.,.,.
13,037,GA,Calhoun County,"1,282",954,"1,610",33.9,25.2,42.6,322,214,430,38.3,25.4,51.2,236,154,318,37.9,24.7,51.1,"39,681","34,609","44,753",.,.,.,.,.,.
13,039,GA,Camden County,"6,772","5,583","7,961",12.4,10.2,14.6,"2,256","1,733","2,779",16.7,12.8,20.6,"1,398",980,"1,816",14.4,10.1,18.7,"67,628","60,596","74,660",.,.,.,.,.,.
13,043,GA,Candler County,"1,974","1,402","2,546",18.5,13.2,23.8,864,577,"1,151",30.9,20.7,41.1,610,402,818,28.9,19.0,38.8,"44,493","39,277","49,709",.,.,.,.,.,.
13,045,GA,Carroll County,"15,981","12,751","19,211",13.2,10.5,15.9,"4,958","3,639","6,277",17.2,12.6,21.8,"3,510","2,515","4,505",16.7,12.0,21.4,"69,924","64,917","74,931",.,.,.,.,.,.
13,047,GA,Catoosa County,"7,508","5,920","9,096",11.0,8.7,13.3,"2,084","1,449","2,719",14.0,9.7,18.3,"1,503","1,049","1,957",13.2,9.2,17.2,"66,918","61,374","72,462",.,.,.,.,.,.
13,049,GA,Charlton County,"2,345","1,749","2,941",22.9,17.1,28.7,634,424,844,28.2,18.9,37.5,465,306,624,27.6,18.2,37.0,"48,147","42,042","54,252",.,.,.,.,.,.
13,051,GA,Chatham County,"45,884","39,878","51,890",15.9,13.8,18.0,"12,598","9,823","15,373",20.9,16.3,25.5,"8,346","6,097","10,595",19.3,14.1,24.5,"64,029","60,000","68,058",.,.,.,.,.,.
13,053,GA,Chattahoochee County,"1,029",759,"1,299",15.6,11.5,19.7,314,213,415,15.9,10.8,21.0,218,147,289,17.6,11.9,23.3,"57,507","50,755","64,259",.,.,.,.,.,.
13,055,GA,Chattooga County,"4,271","3,336","5,206",18.1,14.1,22.1,"1,305",943,"1,667",24.3,17.6,31.0,959,683,"1,235",24.0,17.1,30.9,"50,714","48,029","53,399",.,.,.,.,.,.
13,057,GA,Cherokee County,"15,654","12,298","19,010",5.6,4.4,6.8,"4,125","2,667","5,583",6.6,4.3,8.9,"2,703","1,682","3,724",5.7,3.6,7.8,"99,932","95,626","104,238",.,.,.,.,.,.
13,059,GA,Clarke County,"31,580","27,867","35,293",26.5,23.4,29.6,"5,268","3,903","6,633",24.9,18.4,31.4,"3,700","2,715","4,685",24.7,18.1,31.3,"49,832","44,537","55,127",.,.,.,.,.,.
13,061,GA,Clay County,700,528,872,25.1,18.9,31.3,219,146,292,38.6,25.8,51.4,154,101,207,35.3,23.1,47.5,"37,961","33,192","42,730",.,.,.,.,.,.
13,063,GA,Clayton County,"42,575","34,999","50,151",14.6,12.0,17.2,"15,353","10,796","19,910",19.7,13.9,25.5,"11,095","7,658","14,532",19.1,13.2,25.0,"57,625","54,316","60,934",.,.,.,.,.,.
13,065,GA,Clinch County,"1,410","1,122","1,698",21.5,17.1,25.9,453,299,607,27.3,18.0,36.6,310,200,420,25.6,16.5,34.7,"45,595","39,808","51,382",.,.,.,.,.,.
13,067,GA,Cobb County,"61,108","51,914","70,302",8.0,6.8,9.2,"16,420","12,162","20,678",9.7,7.2,12.2,"12,056","8,912","15,200",9.5,7.0,12.0,"96,798","94,456","99,140",.,.,.,.,.,.
13,069,GA,Coffee County,"7,959","6,054","9,864",19.9,15.1,24.7,"2,686","1,818","3,554",25.9,17.5,34.3,"1,900","1,253","2,547",25.2,16.6,33.8,"48,792","44,088","53,496",.,.,.,.,.,.
13,071,GA,Colquitt County,"10,128","8,428","11,828",22.6,18.8,26.4,"3,608","2,816","4,400",31.4,24.5,38.3,"2,710","2,138","3,282",32.0,25.2,38.8,"49,214","43,972","54,456",.,.,.,.,.,.
13,073,GA,Columbia County,"11,298","9,244","13,352",7.0,5.7,8.3,"3,313","2,420","4,206",8.4,6.1,10.7,"2,340","1,692","2,988",7.8,5.6,10.0,"94,224","88,213","100,235",.,.,.,.,.,.
13,075,GA,Cook County,"3,527","2,705","4,349",20.6,15.8,25.4,"1,233",830,"1,636",28.8,19.4,38.2,878,578,"1,178",27.0,17.8,36.2,"44,476","39,199","49,753",.,.,.,.,.,.
13,077,GA,Coweta County,"11,387","8,829","13,945",7.5,5.8,9.2,"3,451","2,254","4,648",10.1,6.6,13.6,"2,439","1,554","3,324",9.3,5.9,12.7,"87,618","80,301","94,935",.,.,.,.,.,.
13,079,GA,Crawford County,"2,034","1,539","2,529",16.9,12.8,21.0,559,364,754,23.3,15.2,31.4,400,259,541,21.4,13.8,29.0,"60,295","53,901","66,689",.,.,.,.,.,.
13,081,GA,Crisp County,"4,833","3,659","6,007",25.1,19.0,31.2,"1,719","1,182","2,256",37.5,25.8,49.2,"1,152",769,"1,535",33.9,22.7,45.1,"43,884","38,606","49,162",.,.,.,.,.,.
13,083,GA,Dade County,"1,745","1,244","2,246",11.3,8.1,14.5,429,280,578,14.2,9.3,19.1,314,204,424,13.7,8.9,18.5,"59,708","53,055","66,361",.,.,.,.,.,.
13,085,GA,Dawson County,"2,398","1,812","2,984",8.0,6.0,10.0,651,433,869,11.1,7.4,14.8,454,299,609,10.6,7.0,14.2,"84,551","78,960","90,142",.,.,.,.,.,.
13,087,GA,Decatur County,"6,363","4,896","7,830",22.6,17.4,27.8,"2,248","1,579","2,917",32.4,22.8,42.0,"1,615","1,117","2,113",31.9,22.1,41.7,"46,455","41,235","51,675",.,.,.,.,.,.
13,089,GA,DeKalb County,"101,463","87,620","115,306",13.5,11.7,15.3,"32,033","24,916","39,150",19.2,14.9,23.5,"22,003","16,686","27,320",18.6,14.1,23.1,"76,736","73,861","79,611",.,.,.,.,.,.
13,091,GA,Dodge County,"4,391","3,514","5,268",24.4,19.5,29.3,"1,211",894,"1,528",33.3,24.6,42.0,852,612,"1,092",31.9,22.9,40.9,"43,783","38,859","48,707",.,.,.,.,.,.
13,093,GA,Dooly County,"2,155","1,571","2,739",23.7,17.3,30.1,536,360,712,32.3,21.7,42.9,395,263,527,32.0,21.3,42.7,"46,191","40,682","51,700",.,.,.,.,.,.
13,095,GA,Dougherty County,"22,306","18,931","25,681",27.7,23.5,31.9,"8,106","6,465","9,747",41.3,32.9,49.7,"5,636","4,346","6,926",39.8,30.7,48.9,"42,629","39,357","45,901",.,.,.,.,.,.
13,097,GA,Douglas County,"14,898","11,488","18,308",10.2,7.9,12.5,"5,239","3,585","6,893",14.4,9.9,18.9,"3,846","2,595","5,097",13.8,9.3,18.3,"79,242","75,390","83,094",.,.,.,.,.,.
13,099,GA,Early County,"2,461","1,817","3,105",23.7,17.5,29.9,909,606,"1,212",35.8,23.9,47.7,637,414,860,33.6,21.9,45.3,"43,417","38,258","48,576",.,.,.,.,.,.
13,101,GA,Echols County,774,567,981,21.1,15.5,26.7,282,186,378,30.2,19.9,40.5,208,137,279,30.1,19.8,40.4,"47,195","41,418","52,972",.,.,.,.,.,.
13,103,GA,Effingham County,"5,859","4,565","7,153",8.6,6.7,10.5,"1,812","1,225","2,399",10.1,6.8,13.4,"1,262",817,"1,707",9.3,6.0,12.6,"88,111","81,893","94,329",.,.,.,.,.,.
13,105,GA,Elbert County,"3,171","2,304","4,038",16.2,11.8,20.6,"1,135",753,"1,517",26.3,17.5,35.1,786,504,"1,068",23.9,15.3,32.5,"49,220","44,281","54,159",.,.,.,.,.,.
13,107,GA,Emanuel County,"4,490","3,309","5,671",20.8,15.3,26.3,"1,565","1,075","2,055",28.0,19.2,36.8,"1,143",771,"1,515",27.6,18.6,36.6,"46,975","43,481","50,469",.,.,.,.,.,.
13,109,GA,Evans County,"2,186","1,598","2,774",21.6,15.8,27.4,804,532,"1,076",30.7,20.3,41.1,582,382,782,29.0,19.0,39.0,"45,163","40,204","50,122",.,.,.,.,.,.
13,111,GA,Fannin County,"2,932","2,135","3,729",11.4,8.3,14.5,696,435,957,18.1,11.3,24.9,519,328,710,17.7,11.2,24.2,"60,604","54,290","66,918",.,.,.,.,.,.
13,113,GA,Fayette County,"7,155","5,661","8,649",5.9,4.7,7.1,"2,120","1,544","2,696",7.8,5.7,9.9,"1,560","1,141","1,979",7.1,5.2,9.0,"109,358","102,354","116,362",.,.,.,.,.,.
13,115,GA,Floyd County,"14,366","11,638","17,094",15.1,12.2,18.0,"3,876","2,578","5,174",17.8,11.8,23.8,"2,861","1,894","3,828",17.5,11.6,23.4,"56,651","51,536","61,766",.,.,.,.,.,.
13,117,GA,Forsyth County,"10,836","8,134","13,538",4.1,3.1,5.1,"2,701","1,800","3,602",4.0,2.7,5.3,"1,910","1,259","2,561",3.6,2.4,4.8,"130,909","124,788","137,030",.,.,.,.,.,.
